cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
172,Simulation 0,1000,702,110,170,18
172,Simulation 1,1000,701,103,185,11
173,Simulation 2,1000,686,101,198,15
173,Simulation 0,1000,702,109,171,18
173,Simulation 1,1000,701,102,186,11
173,Simulation 3,1000,686,135,169,10
174,Simulation 0,1000,701,108,173,18
174,Simulation 3,1000,686,131,173,10
174,Simulation 1,1000,700,102,187,11
174,Simulation 2,1000,684,103,198,15
175,Simulation 2,1000,683,102,200,15
175,Simulation 1,1000,700,102,187,11
175,Simulation 3,1000,686,127,177,10
175,Simulation 0,1000,701,108,173,18
176,Simulation 1,1000,700,101,188,11
176,Simulation 0,1000,700,107,175,18
176,Simulation 2,1000,682,103,200,15
176,Simulation 3,1000,685,124,181,10
177,Simulation 1,1000,699,100,190,11
177,Simulation 3,1000,684,124,182,10
177,Simulation 2,1000,682,101,202,15
177,Simulation 0,1000,700,106,176,18
178,Simulation 1,1000,698,100,191,11
178,Simulation 0,1000,700,106,176,18
178,Simulation 3,1000,683,120,187,10
178,Simulation 2,1000,681,100,204,15
179,Simulation 2,1000,680,99,206,15
179,Simulation 3,1000,682,120,187,11
179,Simulation 0,1000,699,105,178,18
179,Simulation 1,1000,694,104,191,11
180,Simulation 0,1000,699,105,178,18
180,Simulation 1,1000,693,105,191,11
180,Simulation 3,1000,679,121,189,11
180,Simulation 2,1000,677,99,209,15
181,Simulation 1,1000,691,105,193,11
181,Simulation 3,1000,679,120,190,11
181,Simulation 0,1000,698,104,180,18
181,Simulation 2,1000,674,100,211,15
182,Simulation 2,1000,672,101,212,15
182,Simulation 3,1000,678,121,190,11
182,Simulation 0,1000,697,102,183,18
182,Simulation 1,1000,689,107,193,11
183,Simulation 1,1000,686,109,194,11
183,Simulation 2,1000,665,107,212,16
183,Simulation 0,1000,696,100,186,18
183,Simulation 3,1000,677,120,192,11
184,Simulation 1,1000,685,109,195,11
184,Simulation 0,1000,695,101,186,18
184,Simulation 2,1000,662,109,213,16
184,Simulation 3,1000,676,118,195,11
185,Simulation 2,1000,660,108,216,16
185,Simulation 0,1000,694,101,187,18
185,Simulation 3,1000,674,117,197,12
185,Simulation 1,1000,683,110,196,11
186,Simulation 0,1000,690,102,190,18
186,Simulation 2,1000,657,109,218,16
186,Simulation 1,1000,684,109,196,11
186,Simulation 3,1000,675,116,197,12
187,Simulation 1,1000,682,108,199,11
187,Simulation 2,1000,656,108,219,17
187,Simulation 0,1000,688,101,193,18
187,Simulation 3,1000,673,117,198,12
188,Simulation 1,1000,681,107,200,12
188,Simulation 0,1000,688,99,195,18
188,Simulation 3,1000,673,116,199,12
188,Simulation 2,1000,650,113,220,17
189,Simulation 2,1000,646,116,221,17
189,Simulation 3,1000,672,114,202,12
189,Simulation 0,1000,685,100,197,18
189,Simulation 1,1000,679,107,202,12
190,Simulation 0,1000,682,99,200,19
190,Simulation 3,1000,670,114,204,12
190,Simulation 2,1000,646,115,222,17
190,Simulation 1,1000,677,108,203,12
191,Simulation 3,1000,669,113,206,12
191,Simulation 0,1000,677,100,204,19
191,Simulation 2,1000,646,114,223,17
191,Simulation 1,1000,677,107,204,12
192,Simulation 2,1000,644,115,224,17
192,Simulation 0,1000,676,98,207,19
192,Simulation 3,1000,668,113,207,12
192,Simulation 1,1000,677,105,206,12
193,Simulation 2,1000,643,116,224,17
193,Simulation 0,1000,673,100,208,19
193,Simulation 3,1000,668,111,209,12
193,Simulation 1,1000,676,105,207,12
194,Simulation 1,1000,673,104,211,12
194,Simulation 2,1000,642,117,224,17
194,Simulation 0,1000,673,100,208,19
194,Simulation 3,1000,666,112,210,12
195,Simulation 0,1000,667,104,210,19
195,Simulation 2,1000,640,117,226,17
195,Simulation 3,1000,666,111,211,12
195,Simulation 1,1000,671,105,212,12
196,Simulation 1,1000,672,104,212,12
196,Simulation 2,1000,640,117,226,17
196,Simulation 0,1000,662,108,211,19
196,Simulation 3,1000,664,112,212,12
197,Simulation 1,1000,671,103,214,12
197,Simulation 0,1000,660,108,213,19
197,Simulation 3,1000,663,112,213,12
197,Simulation 2,1000,640,116,227,17
198,Simulation 0,1000,660,107,214,19
198,Simulation 3,1000,661,113,214,12
198,Simulation 1,1000,670,101,217,12
198,Simulation 2,1000,637,117,229,17
199,Simulation 2,1000,636,116,231,17
199,Simulation 0,1000,658,109,214,19
199,Simulation 3,1000,660,113,215,12
199,Simulation 1,1000,669,101,218,12
200,Simulation 2,1000,634,117,232,17
200,Simulation 3,1000,660,113,215,12
200,Simulation 0,1000,657,110,214,19
200,Simulation 1,1000,666,101,221,12
201,Simulation 1,1000,664,103,221,12
201,Simulation 2,1000,629,120,234,17
201,Simulation 0,1000,655,110,216,19
201,Simulation 3,1000,659,114,215,12
202,Simulation 0,1000,650,114,217,19
202,Simulation 1,1000,660,106,222,12
202,Simulation 2,1000,629,120,234,17
202,Simulation 3,1000,658,113,217,12
203,Simulation 0,1000,648,116,217,19
203,Simulation 3,1000,659,110,219,12
203,Simulation 1,1000,656,107,225,12
203,Simulation 2,1000,627,121,235,17
204,Simulation 3,1000,659,110,219,12
204,Simulation 0,1000,645,119,217,19
204,Simulation 2,1000,624,120,239,17
204,Simulation 1,1000,654,106,227,13
205,Simulation 3,1000,657,109,222,12
205,Simulation 1,1000,654,103,230,13
205,Simulation 0,1000,643,118,220,19
205,Simulation 2,1000,622,121,240,17
206,Simulation 3,1000,656,107,225,12
206,Simulation 0,1000,643,116,222,19
206,Simulation 1,1000,653,104,230,13
206,Simulation 2,1000,622,119,242,17
207,Simulation 0,1000,638,118,225,19
207,Simulation 2,1000,621,119,243,17
207,Simulation 1,1000,652,103,232,13
207,Simulation 3,1000,655,106,227,12
208,Simulation 3,1000,654,105,229,12
208,Simulation 0,1000,635,119,227,19
208,Simulation 1,1000,650,105,232,13
208,Simulation 2,1000,620,116,247,17
209,Simulation 3,1000,653,104,231,12
209,Simulation 1,1000,647,105,235,13
209,Simulation 2,1000,620,115,248,17
209,Simulation 0,1000,633,120,228,19
210,Simulation 3,1000,653,103,232,12
210,Simulation 0,1000,632,120,229,19
210,Simulation 1,1000,645,107,235,13
210,Simulation 2,1000,618,114,250,18
211,Simulation 1,1000,644,106,237,13
211,Simulation 0,1000,627,122,231,20
211,Simulation 3,1000,653,102,233,12
211,Simulation 2,1000,618,113,251,18
212,Simulation 0,1000,624,123,233,20
212,Simulation 2,1000,618,114,250,18
212,Simulation 1,1000,643,104,240,13
212,Simulation 3,1000,652,98,238,12
213,Simulation 2,1000,618,111,253,18
213,Simulation 1,1000,642,103,242,13
213,Simulation 0,1000,624,123,233,20
213,Simulation 3,1000,651,98,239,12
214,Simulation 2,1000,617,111,254,18
214,Simulation 3,1000,651,98,239,12
214,Simulation 1,1000,642,102,243,13
214,Simulation 0,1000,624,123,233,20
215,Simulation 0,1000,620,124,236,20
215,Simulation 1,1000,642,102,243,13
215,Simulation 3,1000,649,99,239,13
215,Simulation 2,1000,617,112,253,18
216,Simulation 0,1000,620,121,239,20
216,Simulation 2,1000,617,110,255,18
216,Simulation 1,1000,640,103,244,13
216,Simulation 3,1000,647,100,240,13
217,Simulation 0,1000,619,122,239,20
217,Simulation 1,1000,640,102,245,13
217,Simulation 3,1000,645,101,241,13
217,Simulation 2,1000,617,110,255,18
218,Simulation 1,1000,639,103,245,13
218,Simulation 2,1000,616,107,258,19
218,Simulation 0,1000,617,121,242,20
218,Simulation 3,1000,645,99,243,13
219,Simulation 0,1000,614,121,245,20
219,Simulation 2,1000,614,107,260,19
219,Simulation 1,1000,638,100,249,13
219,Simulation 3,1000,641,103,243,13
220,Simulation 3,1000,639,104,244,13
220,Simulation 1,1000,635,98,253,14
220,Simulation 2,1000,613,108,260,19
220,Simulation 0,1000,612,120,248,20
221,Simulation 2,1000,612,109,260,19
221,Simulation 0,1000,610,121,249,20
221,Simulation 1,1000,632,97,256,15
221,Simulation 3,1000,638,104,245,13
222,Simulation 2,1000,610,110,261,19
222,Simulation 1,1000,632,95,257,16
222,Simulation 3,1000,637,104,246,13
222,Simulation 0,1000,607,123,250,20
223,Simulation 3,1000,637,101,248,14
223,Simulation 2,1000,610,107,264,19
223,Simulation 0,1000,608,118,254,20
223,Simulation 1,1000,628,98,258,16
224,Simulation 2,1000,609,107,265,19
224,Simulation 3,1000,634,103,249,14
224,Simulation 1,1000,624,100,260,16
224,Simulation 0,1000,605,119,256,20
225,Simulation 2,1000,608,109,264,19
225,Simulation 0,1000,603,119,258,20
225,Simulation 3,1000,632,99,253,16
225,Simulation 1,1000,619,106,259,16
226,Simulation 0,1000,601,116,263,20
226,Simulation 2,1000,607,110,264,19
226,Simulation 3,1000,627,101,255,17
226,Simulation 1,1000,617,108,259,16
227,Simulation 1,1000,616,104,264,16
227,Simulation 3,1000,625,101,256,18
227,Simulation 0,1000,599,115,266,20
227,Simulation 2,1000,607,110,264,19
228,Simulation 3,1000,623,102,257,18
228,Simulation 2,1000,606,108,267,19
228,Simulation 0,1000,597,116,267,20
228,Simulation 1,1000,614,105,265,16
229,Simulation 1,1000,612,103,269,16
229,Simulation 0,1000,594,118,267,21
229,Simulation 2,1000,605,108,268,19
229,Simulation 3,1000,622,101,259,18
230,Simulation 1,1000,608,105,271,16
230,Simulation 3,1000,620,102,260,18
230,Simulation 2,1000,605,105,271,19
230,Simulation 0,1000,594,117,268,21
231,Simulation 1,1000,607,105,272,16
231,Simulation 0,1000,592,119,268,21
231,Simulation 2,1000,604,104,273,19
231,Simulation 3,1000,618,101,263,18
232,Simulation 0,1000,592,119,268,21
232,Simulation 1,1000,607,102,275,16
232,Simulation 3,1000,617,99,266,18
232,Simulation 2,1000,602,103,276,19
233,Simulation 1,1000,605,104,275,16
233,Simulation 2,1000,600,105,276,19
233,Simulation 0,1000,591,119,269,21
233,Simulation 3,1000,613,103,266,18
234,Simulation 2,1000,600,105,276,19
234,Simulation 0,1000,589,120,270,21
234,Simulation 3,1000,608,105,269,18
234,Simulation 1,1000,604,102,277,17
235,Simulation 0,1000,588,120,271,21
235,Simulation 1,1000,601,103,279,17
235,Simulation 2,1000,600,104,276,20
235,Simulation 3,1000,605,105,272,18
236,Simulation 1,1000,597,103,283,17
236,Simulation 0,1000,588,119,272,21
236,Simulation 2,1000,599,102,279,20
236,Simulation 3,1000,603,106,273,18
237,Simulation 2,1000,600,100,280,20
237,Simulation 0,1000,587,119,273,21
237,Simulation 3,1000,602,106,274,18
237,Simulation 1,1000,594,104,285,17
238,Simulation 1,1000,594,104,285,17
238,Simulation 0,1000,584,120,275,21
238,Simulation 3,1000,599,108,275,18
238,Simulation 2,1000,599,98,283,20
239,Simulation 2,1000,596,100,284,20
239,Simulation 0,1000,580,121,278,21
239,Simulation 3,1000,598,109,275,18
239,Simulation 1,1000,592,106,285,17
240,Simulation 2,1000,593,97,290,20
240,Simulation 0,1000,579,122,278,21
240,Simulation 3,1000,596,110,276,18
240,Simulation 1,1000,589,109,285,17
241,Simulation 0,1000,579,121,279,21
241,Simulation 2,1000,590,97,293,20
241,Simulation 3,1000,593,113,276,18
241,Simulation 1,1000,588,109,286,17
242,Simulation 2,1000,585,100,295,20
242,Simulation 1,1000,588,108,287,17
242,Simulation 3,1000,590,114,278,18
242,Simulation 0,1000,579,122,278,21
243,Simulation 3,1000,588,115,279,18
243,Simulation 1,1000,587,106,290,17
243,Simulation 2,1000,582,101,296,21
243,Simulation 0,1000,579,121,279,21
244,Simulation 2,1000,581,99,299,21
244,Simulation 1,1000,585,106,292,17
244,Simulation 0,1000,579,118,282,21
244,Simulation 3,1000,586,116,280,18
245,Simulation 3,1000,583,117,282,18
245,Simulation 2,1000,578,101,300,21
245,Simulation 1,1000,584,107,292,17
245,Simulation 0,1000,578,117,284,21
246,Simulation 2,1000,575,102,302,21
246,Simulation 1,1000,583,107,293,17
246,Simulation 0,1000,576,118,285,21
246,Simulation 3,1000,581,119,282,18
247,Simulation 2,1000,572,104,303,21
247,Simulation 0,1000,574,119,286,21
247,Simulation 1,1000,583,108,292,17
247,Simulation 3,1000,580,118,284,18
248,Simulation 0,1000,573,119,287,21
248,Simulation 3,1000,579,119,284,18
248,Simulation 2,1000,572,104,303,21
248,Simulation 1,1000,582,107,294,17
249,Simulation 0,1000,573,115,291,21
249,Simulation 1,1000,580,108,295,17
249,Simulation 2,1000,570,104,305,21
249,Simulation 3,1000,578,117,287,18
250,Simulation 0,1000,572,113,294,21
250,Simulation 2,1000,564,108,307,21
250,Simulation 1,1000,579,109,295,17
250,Simulation 3,1000,576,118,288,18
251,Simulation 3,1000,575,118,289,18
251,Simulation 0,1000,571,111,296,22
251,Simulation 2,1000,563,107,309,21
251,Simulation 1,1000,579,109,295,17
252,Simulation 3,1000,572,121,289,18
252,Simulation 0,1000,570,112,296,22
252,Simulation 2,1000,562,108,309,21
252,Simulation 1,1000,578,107,298,17
253,Simulation 3,1000,571,118,293,18
253,Simulation 2,1000,562,108,309,21
253,Simulation 1,1000,577,108,297,18
253,Simulation 0,1000,568,114,296,22
254,Simulation 1,1000,576,107,299,18
254,Simulation 2,1000,562,106,310,22
254,Simulation 0,1000,566,111,301,22
254,Simulation 3,1000,569,116,296,19
255,Simulation 0,1000,565,112,301,22
255,Simulation 3,1000,568,115,298,19
255,Simulation 1,1000,574,109,299,18
255,Simulation 2,1000,561,104,313,22
256,Simulation 0,1000,565,110,303,22
256,Simulation 3,1000,568,113,300,19
256,Simulation 2,1000,559,103,316,22
256,Simulation 1,1000,574,109,299,18
257,Simulation 3,1000,566,114,301,19
257,Simulation 1,1000,573,110,299,18
257,Simulation 0,1000,565,110,303,22
257,Simulation 2,1000,558,104,316,22
258,Simulation 0,1000,564,109,305,22
258,Simulation 2,1000,556,107,315,22
258,Simulation 1,1000,571,110,301,18
258,Simulation 3,1000,564,114,303,19
259,Simulation 0,1000,564,106,308,22
259,Simulation 2,1000,549,112,316,23
259,Simulation 1,1000,569,110,303,18
259,Simulation 3,1000,562,115,304,19
260,Simulation 0,1000,565,105,308,22
260,Simulation 3,1000,561,115,304,20
260,Simulation 1,1000,568,110,304,18
260,Simulation 2,1000,548,112,317,23
261,Simulation 0,1000,563,106,309,22
261,Simulation 2,1000,546,111,320,23
261,Simulation 1,1000,568,110,304,18
261,Simulation 3,1000,559,116,305,20
262,Simulation 1,1000,568,109,305,18
262,Simulation 0,1000,563,104,311,22
262,Simulation 3,1000,558,113,309,20
262,Simulation 2,1000,543,112,322,23
263,Simulation 3,1000,558,115,307,20
263,Simulation 2,1000,541,112,324,23
263,Simulation 1,1000,564,112,306,18
263,Simulation 0,1000,563,103,312,22
264,Simulation 0,1000,562,102,314,22
264,Simulation 3,1000,555,115,310,20
264,Simulation 2,1000,537,115,325,23
264,Simulation 1,1000,561,114,307,18
265,Simulation 3,1000,554,113,313,20
265,Simulation 2,1000,535,115,327,23
265,Simulation 1,1000,561,114,307,18
265,Simulation 0,1000,561,101,316,22
266,Simulation 3,1000,552,113,315,20
266,Simulation 0,1000,559,102,317,22
266,Simulation 1,1000,560,114,308,18
266,Simulation 2,1000,533,113,330,24
267,Simulation 0,1000,559,102,317,22
267,Simulation 3,1000,551,113,316,20
267,Simulation 1,1000,560,113,309,18
267,Simulation 2,1000,533,111,332,24
268,Simulation 3,1000,548,114,318,20
268,Simulation 0,1000,559,101,317,23
268,Simulation 2,1000,533,109,334,24
268,Simulation 1,1000,557,114,311,18
269,Simulation 1,1000,556,112,314,18
269,Simulation 2,1000,532,107,336,25
269,Simulation 3,1000,547,112,320,21
269,Simulation 0,1000,559,98,320,23
270,Simulation 3,1000,546,111,322,21
270,Simulation 1,1000,554,111,316,19
270,Simulation 0,1000,557,99,321,23
270,Simulation 2,1000,531,104,340,25
271,Simulation 1,1000,552,108,321,19
271,Simulation 0,1000,556,99,322,23
271,Simulation 2,1000,529,104,342,25
271,Simulation 3,1000,546,111,322,21
272,Simulation 1,1000,549,110,322,19
272,Simulation 3,1000,545,110,324,21
272,Simulation 2,1000,528,103,344,25
272,Simulation 0,1000,554,99,324,23
273,Simulation 0,1000,553,98,326,23
273,Simulation 3,1000,542,110,326,22
273,Simulation 1,1000,546,111,324,19
273,Simulation 2,1000,526,105,344,25
274,Simulation 0,1000,550,99,328,23
274,Simulation 3,1000,541,110,327,22
274,Simulation 1,1000,544,112,325,19
274,Simulation 2,1000,525,104,346,25
275,Simulation 1,1000,544,108,329,19
275,Simulation 3,1000,539,110,329,22
275,Simulation 0,1000,548,100,329,23
275,Simulation 2,1000,523,103,347,27
276,Simulation 1,1000,543,110,328,19
276,Simulation 0,1000,544,103,330,23
276,Simulation 2,1000,522,101,350,27
276,Simulation 3,1000,539,109,330,22
277,Simulation 0,1000,541,105,331,23
277,Simulation 1,1000,543,108,330,19
277,Simulation 2,1000,520,102,351,27
277,Simulation 3,1000,539,108,331,22
278,Simulation 2,1000,519,102,352,27
278,Simulation 1,1000,542,105,333,20
278,Simulation 0,1000,539,103,334,24
278,Simulation 3,1000,538,105,335,22
279,Simulation 1,1000,541,102,336,21
279,Simulation 2,1000,515,104,354,27
279,Simulation 0,1000,537,103,336,24
279,Simulation 3,1000,537,101,340,22
280,Simulation 1,1000,542,102,335,21
280,Simulation 0,1000,536,102,337,25
280,Simulation 3,1000,537,100,341,22
280,Simulation 2,1000,512,105,355,28
281,Simulation 0,1000,534,102,339,25
281,Simulation 3,1000,535,102,341,22
281,Simulation 1,1000,542,101,336,21
281,Simulation 2,1000,511,105,356,28
282,Simulation 2,1000,509,105,358,28
282,Simulation 0,1000,533,102,340,25
282,Simulation 1,1000,541,103,335,21
282,Simulation 3,1000,533,102,343,22
283,Simulation 1,1000,541,103,335,21
283,Simulation 0,1000,533,102,340,25
283,Simulation 2,1000,508,106,358,28
283,Simulation 3,1000,533,102,343,22
284,Simulation 2,1000,506,105,361,28
284,Simulation 3,1000,533,101,344,22
284,Simulation 0,1000,530,103,341,26
284,Simulation 1,1000,539,101,339,21
285,Simulation 2,1000,506,104,362,28
285,Simulation 1,1000,536,103,340,21
285,Simulation 0,1000,530,101,342,27
285,Simulation 3,1000,530,102,346,22
286,Simulation 3,1000,528,104,346,22
286,Simulation 0,1000,528,101,344,27
286,Simulation 2,1000,504,103,365,28
286,Simulation 1,1000,533,103,343,21
287,Simulation 1,1000,533,101,345,21
287,Simulation 3,1000,525,104,349,22
287,Simulation 0,1000,527,99,346,28
287,Simulation 2,1000,504,103,365,28
288,Simulation 3,1000,524,104,350,22
288,Simulation 2,1000,503,104,365,28
288,Simulation 0,1000,527,97,346,30
288,Simulation 1,1000,532,97,350,21
289,Simulation 0,1000,524,99,347,30
289,Simulation 2,1000,500,106,366,28
289,Simulation 3,1000,521,106,350,23
289,Simulation 1,1000,530,97,352,21
290,Simulation 1,1000,529,97,353,21
290,Simulation 3,1000,521,103,353,23
290,Simulation 2,1000,499,104,369,28
290,Simulation 0,1000,523,99,348,30
291,Simulation 3,1000,520,104,353,23
291,Simulation 2,1000,499,102,371,28
291,Simulation 1,1000,527,96,355,22
291,Simulation 0,1000,521,101,348,30
292,Simulation 0,1000,516,105,349,30
292,Simulation 3,1000,520,104,353,23
292,Simulation 2,1000,497,101,374,28
292,Simulation 1,1000,527,96,355,22
293,Simulation 1,1000,525,97,355,23
293,Simulation 3,1000,520,100,357,23
293,Simulation 2,1000,496,102,374,28
293,Simulation 0,1000,515,105,350,30
294,Simulation 3,1000,517,102,358,23
294,Simulation 2,1000,495,101,376,28
294,Simulation 1,1000,522,97,358,23
294,Simulation 0,1000,510,109,350,31
295,Simulation 0,1000,506,112,351,31
295,Simulation 3,1000,516,102,359,23
295,Simulation 2,1000,494,100,378,28
295,Simulation 1,1000,521,95,361,23
296,Simulation 3,1000,512,107,358,23
296,Simulation 0,1000,505,112,352,31
296,Simulation 2,1000,493,98,381,28
296,Simulation 1,1000,517,97,363,23
297,Simulation 2,1000,491,99,382,28
297,Simulation 3,1000,510,107,360,23
297,Simulation 1,1000,515,99,363,23
297,Simulation 0,1000,503,113,353,31
298,Simulation 0,1000,501,112,356,31
298,Simulation 3,1000,505,110,362,23
298,Simulation 2,1000,488,102,382,28
298,Simulation 1,1000,512,100,365,23
299,Simulation 2,1000,485,103,384,28
299,Simulation 1,1000,511,97,369,23
299,Simulation 3,1000,504,111,362,23
299,Simulation 0,1000,497,114,358,31
300,Simulation 0,1000,496,115,358,31
300,Simulation 2,1000,484,101,387,28
300,Simulation 1,1000,508,99,370,23
300,Simulation 3,1000,504,111,362,23
301,Simulation 3,1000,502,112,363,23
301,Simulation 0,1000,494,116,359,31
301,Simulation 2,1000,482,101,389,28
301,Simulation 1,1000,506,101,370,23
302,Simulation 0,1000,495,112,362,31
302,Simulation 2,1000,481,101,390,28
302,Simulation 3,1000,502,111,364,23
302,Simulation 1,1000,502,102,373,23
303,Simulation 1,1000,498,106,373,23
303,Simulation 0,1000,492,114,363,31
303,Simulation 3,1000,502,110,365,23
303,Simulation 2,1000,479,103,390,28
304,Simulation 2,1000,476,103,392,29
304,Simulation 1,1000,495,105,377,23
304,Simulation 0,1000,491,112,365,32
304,Simulation 3,1000,502,109,366,23
305,Simulation 2,1000,475,104,392,29
305,Simulation 1,1000,492,107,378,23
305,Simulation 0,1000,489,112,366,33
305,Simulation 3,1000,501,108,367,24
306,Simulation 2,1000,475,103,392,30
306,Simulation 0,1000,489,112,366,33
306,Simulation 1,1000,490,107,380,23
306,Simulation 3,1000,499,110,367,24
307,Simulation 2,1000,474,102,394,30
307,Simulation 3,1000,498,108,369,25
307,Simulation 0,1000,488,112,367,33
307,Simulation 1,1000,488,108,381,23
308,Simulation 0,1000,488,111,368,33
308,Simulation 2,1000,473,101,396,30
308,Simulation 3,1000,497,108,370,25
308,Simulation 1,1000,488,107,382,23
309,Simulation 3,1000,497,107,371,25
309,Simulation 2,1000,470,104,396,30
309,Simulation 0,1000,486,112,369,33
309,Simulation 1,1000,485,108,384,23
310,Simulation 0,1000,484,112,371,33
310,Simulation 1,1000,480,112,385,23
310,Simulation 2,1000,467,107,396,30
310,Simulation 3,1000,496,105,374,25
311,Simulation 0,1000,482,113,372,33
311,Simulation 1,1000,480,110,387,23
311,Simulation 3,1000,495,104,376,25
311,Simulation 2,1000,465,106,399,30
312,Simulation 2,1000,462,109,399,30
312,Simulation 0,1000,480,113,374,33
312,Simulation 3,1000,495,103,377,25
312,Simulation 1,1000,479,108,389,24
313,Simulation 1,1000,478,108,390,24
313,Simulation 2,1000,459,110,401,30
313,Simulation 3,1000,493,102,380,25
313,Simulation 0,1000,477,115,375,33
314,Simulation 1,1000,476,108,392,24
314,Simulation 3,1000,492,101,381,26
314,Simulation 2,1000,459,108,403,30
314,Simulation 0,1000,475,114,378,33
315,Simulation 0,1000,474,114,379,33
315,Simulation 2,1000,459,108,403,30
315,Simulation 1,1000,474,109,393,24
315,Simulation 3,1000,490,101,383,26
316,Simulation 0,1000,473,115,379,33
316,Simulation 1,1000,471,110,395,24
316,Simulation 3,1000,490,101,383,26
316,Simulation 2,1000,458,108,404,30
317,Simulation 3,1000,489,101,384,26
317,Simulation 1,1000,469,111,396,24
317,Simulation 2,1000,458,106,406,30
317,Simulation 0,1000,472,115,380,33
318,Simulation 1,1000,467,112,397,24
318,Simulation 0,1000,471,114,381,34
318,Simulation 2,1000,455,109,406,30
318,Simulation 3,1000,488,102,384,26
319,Simulation 2,1000,455,107,408,30
319,Simulation 1,1000,465,112,399,24
319,Simulation 3,1000,487,99,388,26
319,Simulation 0,1000,469,115,382,34
320,Simulation 3,1000,487,96,391,26
320,Simulation 0,1000,469,116,381,34
320,Simulation 1,1000,465,111,400,24
320,Simulation 2,1000,453,107,410,30
321,Simulation 3,1000,481,102,391,26
321,Simulation 1,1000,462,112,402,24
321,Simulation 2,1000,448,109,413,30
321,Simulation 0,1000,467,116,382,35
322,Simulation 3,1000,479,103,392,26
322,Simulation 1,1000,461,112,403,24
322,Simulation 0,1000,467,116,382,35
322,Simulation 2,1000,447,108,415,30
323,Simulation 0,1000,466,116,383,35
323,Simulation 3,1000,475,105,394,26
323,Simulation 1,1000,459,113,404,24
323,Simulation 2,1000,445,108,417,30
324,Simulation 2,1000,444,109,417,30
324,Simulation 1,1000,456,114,406,24
324,Simulation 3,1000,474,105,395,26
324,Simulation 0,1000,466,115,384,35
325,Simulation 1,1000,457,113,406,24
325,Simulation 3,1000,473,105,396,26
325,Simulation 2,1000,442,110,418,30
325,Simulation 0,1000,465,114,386,35
326,Simulation 2,1000,441,107,421,31
326,Simulation 1,1000,455,113,408,24
326,Simulation 3,1000,473,105,396,26
326,Simulation 0,1000,464,114,387,35
327,Simulation 2,1000,439,108,422,31
327,Simulation 1,1000,454,113,409,24
327,Simulation 0,1000,462,115,388,35
327,Simulation 3,1000,473,105,396,26
328,Simulation 0,1000,461,113,391,35
328,Simulation 1,1000,453,114,409,24
328,Simulation 3,1000,470,106,398,26
328,Simulation 2,1000,437,109,423,31
329,Simulation 1,1000,450,115,411,24
329,Simulation 2,1000,436,107,426,31
329,Simulation 0,1000,458,114,392,36
329,Simulation 3,1000,467,107,400,26
330,Simulation 3,1000,466,105,403,26
330,Simulation 2,1000,435,107,426,32
330,Simulation 1,1000,447,114,414,25
330,Simulation 0,1000,458,114,392,36
331,Simulation 3,1000,465,104,405,26
331,Simulation 2,1000,430,109,429,32
331,Simulation 1,1000,446,115,414,25
331,Simulation 0,1000,456,112,396,36
332,Simulation 0,1000,456,111,397,36
332,Simulation 2,1000,429,111,428,32
332,Simulation 1,1000,444,116,414,26
332,Simulation 3,1000,461,107,406,26
333,Simulation 2,1000,427,111,430,32
333,Simulation 0,1000,456,111,397,36
333,Simulation 1,1000,444,115,415,26
333,Simulation 3,1000,462,104,408,26
334,Simulation 3,1000,461,103,410,26
334,Simulation 0,1000,455,111,398,36
334,Simulation 2,1000,427,109,432,32
334,Simulation 1,1000,443,114,417,26
335,Simulation 2,1000,427,108,433,32
335,Simulation 0,1000,455,112,397,36
335,Simulation 1,1000,442,111,421,26
335,Simulation 3,1000,460,105,409,26
336,Simulation 1,1000,442,111,421,26
336,Simulation 0,1000,454,112,397,37
336,Simulation 2,1000,425,109,434,32
336,Simulation 3,1000,457,105,412,26
337,Simulation 1,1000,441,110,423,26
337,Simulation 3,1000,456,104,414,26
337,Simulation 2,1000,423,109,436,32
337,Simulation 0,1000,454,112,397,37
338,Simulation 2,1000,423,108,437,32
338,Simulation 1,1000,441,109,424,26
338,Simulation 3,1000,456,103,415,26
338,Simulation 0,1000,452,112,399,37
339,Simulation 2,1000,423,108,437,32
339,Simulation 3,1000,456,105,413,26
339,Simulation 1,1000,440,108,426,26
339,Simulation 0,1000,450,112,401,37
340,Simulation 3,1000,455,104,415,26
340,Simulation 0,1000,449,112,402,37
340,Simulation 1,1000,438,108,428,26
340,Simulation 2,1000,423,107,438,32
341,Simulation 3,1000,454,104,416,26
341,Simulation 1,1000,437,108,429,26
341,Simulation 0,1000,449,110,404,37
341,Simulation 2,1000,423,105,440,32
342,Simulation 2,1000,423,101,444,32
342,Simulation 0,1000,450,107,405,38
342,Simulation 3,1000,452,104,418,26
342,Simulation 1,1000,437,107,430,26
343,Simulation 1,1000,436,107,431,26
343,Simulation 3,1000,451,104,419,26
343,Simulation 0,1000,449,107,406,38
343,Simulation 2,1000,422,101,445,32
344,Simulation 0,1000,449,107,406,38
344,Simulation 2,1000,422,101,445,32
344,Simulation 3,1000,450,103,421,26
344,Simulation 1,1000,435,107,432,26
345,Simulation 3,1000,449,102,423,26
345,Simulation 2,1000,421,101,446,32
345,Simulation 0,1000,449,106,407,38
345,Simulation 1,1000,434,107,433,26
346,Simulation 2,1000,421,99,448,32
346,Simulation 1,1000,433,107,434,26
346,Simulation 3,1000,447,105,422,26
346,Simulation 0,1000,448,105,409,38
