cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
165,Simulation 2,1000,694,109,182,15
165,Simulation 1,1000,725,103,166,6
165,Simulation 0,1000,763,103,127,7
166,Simulation 3,1000,737,90,158,15
166,Simulation 2,1000,694,108,183,15
166,Simulation 0,1000,763,102,128,7
166,Simulation 1,1000,720,107,167,6
167,Simulation 2,1000,693,109,183,15
167,Simulation 3,1000,737,88,160,15
167,Simulation 0,1000,762,101,130,7
167,Simulation 1,1000,721,107,166,6
168,Simulation 3,1000,732,92,161,15
168,Simulation 2,1000,692,108,185,15
168,Simulation 1,1000,719,108,167,6
168,Simulation 0,1000,761,98,134,7
169,Simulation 0,1000,758,100,135,7
169,Simulation 2,1000,692,105,188,15
169,Simulation 1,1000,715,111,168,6
169,Simulation 3,1000,728,96,161,15
170,Simulation 0,1000,754,103,136,7
170,Simulation 3,1000,728,94,163,15
170,Simulation 1,1000,713,113,168,6
170,Simulation 2,1000,691,105,189,15
171,Simulation 1,1000,710,115,169,6
171,Simulation 0,1000,751,105,137,7
171,Simulation 3,1000,725,95,165,15
171,Simulation 2,1000,691,106,188,15
172,Simulation 1,1000,709,115,170,6
172,Simulation 2,1000,689,106,190,15
172,Simulation 3,1000,722,97,166,15
172,Simulation 0,1000,747,108,138,7
173,Simulation 0,1000,745,108,139,8
173,Simulation 2,1000,687,106,192,15
173,Simulation 1,1000,704,117,173,6
173,Simulation 3,1000,717,99,169,15
174,Simulation 3,1000,714,100,171,15
174,Simulation 2,1000,685,108,192,15
174,Simulation 1,1000,702,118,174,6
174,Simulation 0,1000,745,106,141,8
175,Simulation 3,1000,713,100,172,15
175,Simulation 1,1000,701,119,174,6
175,Simulation 2,1000,681,112,192,15
175,Simulation 0,1000,744,106,142,8
176,Simulation 3,1000,710,102,173,15
176,Simulation 0,1000,741,108,143,8
176,Simulation 2,1000,680,113,192,15
176,Simulation 1,1000,699,119,176,6
177,Simulation 0,1000,739,108,145,8
177,Simulation 3,1000,708,103,174,15
177,Simulation 2,1000,679,114,192,15
177,Simulation 1,1000,696,120,178,6
178,Simulation 0,1000,737,110,145,8
178,Simulation 2,1000,678,113,194,15
178,Simulation 3,1000,707,103,175,15
178,Simulation 1,1000,694,120,180,6
179,Simulation 3,1000,704,104,177,15
179,Simulation 2,1000,676,113,196,15
179,Simulation 1,1000,688,125,181,6
179,Simulation 0,1000,738,109,145,8
180,Simulation 2,1000,676,111,197,16
180,Simulation 0,1000,736,111,145,8
180,Simulation 3,1000,703,104,178,15
180,Simulation 1,1000,688,122,184,6
181,Simulation 0,1000,737,107,148,8
181,Simulation 3,1000,702,103,180,15
181,Simulation 2,1000,676,110,198,16
181,Simulation 1,1000,688,119,186,7
182,Simulation 2,1000,675,111,198,16
182,Simulation 3,1000,703,101,181,15
182,Simulation 0,1000,737,105,150,8
182,Simulation 1,1000,688,118,187,7
183,Simulation 1,1000,688,114,191,7
183,Simulation 3,1000,700,101,183,16
183,Simulation 2,1000,673,111,200,16
183,Simulation 0,1000,734,105,153,8
184,Simulation 2,1000,671,112,201,16
184,Simulation 1,1000,688,112,192,8
184,Simulation 3,1000,698,102,184,16
184,Simulation 0,1000,733,105,154,8
185,Simulation 2,1000,668,112,202,18
185,Simulation 0,1000,730,107,155,8
185,Simulation 1,1000,686,111,194,9
185,Simulation 3,1000,695,102,187,16
186,Simulation 2,1000,666,114,202,18
186,Simulation 3,1000,691,105,188,16
186,Simulation 0,1000,729,108,155,8
186,Simulation 1,1000,686,110,195,9
187,Simulation 3,1000,689,105,190,16
187,Simulation 1,1000,686,109,196,9
187,Simulation 2,1000,665,114,203,18
187,Simulation 0,1000,727,110,155,8
188,Simulation 0,1000,728,110,154,8
188,Simulation 2,1000,663,115,204,18
188,Simulation 1,1000,685,110,196,9
188,Simulation 3,1000,688,103,193,16
189,Simulation 0,1000,725,112,155,8
189,Simulation 2,1000,661,117,204,18
189,Simulation 3,1000,688,102,194,16
189,Simulation 1,1000,684,109,198,9
190,Simulation 0,1000,724,110,158,8
190,Simulation 3,1000,687,101,196,16
190,Simulation 1,1000,682,109,200,9
190,Simulation 2,1000,661,113,208,18
191,Simulation 2,1000,660,110,212,18
191,Simulation 1,1000,680,110,201,9
191,Simulation 3,1000,685,102,197,16
191,Simulation 0,1000,723,110,159,8
192,Simulation 2,1000,659,108,215,18
192,Simulation 3,1000,683,102,199,16
192,Simulation 1,1000,679,109,203,9
192,Simulation 0,1000,721,110,161,8
193,Simulation 0,1000,719,111,162,8
193,Simulation 2,1000,658,109,215,18
193,Simulation 3,1000,680,104,200,16
193,Simulation 1,1000,680,107,204,9
194,Simulation 2,1000,657,107,218,18
194,Simulation 3,1000,680,103,201,16
194,Simulation 1,1000,679,105,207,9
194,Simulation 0,1000,717,113,162,8
195,Simulation 3,1000,678,103,203,16
195,Simulation 0,1000,716,114,162,8
195,Simulation 2,1000,657,105,220,18
195,Simulation 1,1000,679,103,209,9
196,Simulation 1,1000,678,103,210,9
196,Simulation 3,1000,675,103,205,17
196,Simulation 2,1000,657,103,222,18
196,Simulation 0,1000,717,112,163,8
197,Simulation 3,1000,676,102,205,17
197,Simulation 2,1000,657,103,222,18
197,Simulation 1,1000,678,102,211,9
197,Simulation 0,1000,714,113,165,8
198,Simulation 0,1000,714,111,167,8
198,Simulation 2,1000,656,103,223,18
198,Simulation 3,1000,673,105,205,17
198,Simulation 1,1000,678,100,213,9
199,Simulation 1,1000,675,103,213,9
199,Simulation 2,1000,653,103,226,18
199,Simulation 3,1000,674,101,207,18
199,Simulation 0,1000,714,106,172,8
200,Simulation 3,1000,671,102,209,18
200,Simulation 2,1000,652,105,225,18
200,Simulation 1,1000,671,106,214,9
200,Simulation 0,1000,715,102,174,9
201,Simulation 3,1000,671,100,211,18
201,Simulation 2,1000,653,103,226,18
201,Simulation 0,1000,715,102,174,9
201,Simulation 1,1000,670,106,215,9
202,Simulation 2,1000,652,102,228,18
202,Simulation 3,1000,670,99,213,18
202,Simulation 0,1000,715,99,177,9
202,Simulation 1,1000,670,106,215,9
203,Simulation 1,1000,670,104,217,9
203,Simulation 0,1000,712,101,178,9
203,Simulation 2,1000,651,101,230,18
203,Simulation 3,1000,670,98,214,18
204,Simulation 3,1000,668,100,214,18
204,Simulation 0,1000,711,99,181,9
204,Simulation 1,1000,666,107,218,9
204,Simulation 2,1000,650,98,234,18
205,Simulation 1,1000,665,106,220,9
205,Simulation 3,1000,666,102,214,18
205,Simulation 2,1000,649,99,234,18
205,Simulation 0,1000,710,96,185,9
206,Simulation 1,1000,663,106,222,9
206,Simulation 3,1000,664,103,215,18
206,Simulation 2,1000,646,100,235,19
206,Simulation 0,1000,708,96,187,9
207,Simulation 0,1000,704,97,190,9
207,Simulation 1,1000,663,105,223,9
207,Simulation 3,1000,663,103,216,18
207,Simulation 2,1000,645,99,237,19
208,Simulation 1,1000,658,110,223,9
208,Simulation 3,1000,660,105,217,18
208,Simulation 0,1000,701,99,191,9
208,Simulation 2,1000,644,100,237,19
209,Simulation 0,1000,699,101,191,9
209,Simulation 1,1000,656,110,225,9
209,Simulation 2,1000,643,100,238,19
209,Simulation 3,1000,658,107,217,18
210,Simulation 2,1000,640,100,240,20
210,Simulation 0,1000,697,100,193,10
210,Simulation 1,1000,657,109,225,9
210,Simulation 3,1000,655,109,218,18
211,Simulation 0,1000,696,100,194,10
211,Simulation 3,1000,656,107,219,18
211,Simulation 2,1000,640,98,242,20
211,Simulation 1,1000,657,107,227,9
212,Simulation 1,1000,656,108,227,9
212,Simulation 0,1000,689,103,198,10
212,Simulation 3,1000,656,102,223,19
212,Simulation 2,1000,639,98,243,20
213,Simulation 0,1000,684,107,199,10
213,Simulation 3,1000,653,103,225,19
213,Simulation 1,1000,655,109,227,9
213,Simulation 2,1000,637,98,244,21
214,Simulation 3,1000,650,104,227,19
214,Simulation 0,1000,685,106,199,10
214,Simulation 1,1000,651,111,229,9
214,Simulation 2,1000,637,97,245,21
215,Simulation 3,1000,651,103,226,20
215,Simulation 0,1000,681,108,201,10
215,Simulation 2,1000,634,97,248,21
215,Simulation 1,1000,650,112,229,9
216,Simulation 2,1000,634,96,249,21
216,Simulation 3,1000,651,102,226,21
216,Simulation 1,1000,649,110,232,9
216,Simulation 0,1000,681,105,204,10
217,Simulation 3,1000,648,104,227,21
217,Simulation 2,1000,633,95,251,21
217,Simulation 1,1000,647,110,233,10
217,Simulation 0,1000,679,106,205,10
218,Simulation 0,1000,675,109,206,10
218,Simulation 2,1000,631,93,255,21
218,Simulation 3,1000,647,104,228,21
218,Simulation 1,1000,647,107,236,10
219,Simulation 0,1000,669,113,208,10
219,Simulation 3,1000,645,105,229,21
219,Simulation 2,1000,631,92,256,21
219,Simulation 1,1000,645,104,241,10
220,Simulation 0,1000,667,113,210,10
220,Simulation 1,1000,645,103,242,10
220,Simulation 2,1000,627,93,258,22
220,Simulation 3,1000,646,104,229,21
221,Simulation 1,1000,643,103,244,10
221,Simulation 2,1000,627,93,258,22
221,Simulation 0,1000,665,114,211,10
221,Simulation 3,1000,645,102,232,21
222,Simulation 2,1000,623,95,260,22
222,Simulation 1,1000,642,101,247,10
222,Simulation 0,1000,665,112,212,11
222,Simulation 3,1000,645,101,233,21
223,Simulation 0,1000,664,112,213,11
223,Simulation 1,1000,641,100,249,10
223,Simulation 3,1000,643,102,234,21
223,Simulation 2,1000,620,98,260,22
224,Simulation 1,1000,640,100,250,10
224,Simulation 0,1000,665,109,215,11
224,Simulation 3,1000,643,99,237,21
224,Simulation 2,1000,617,100,261,22
225,Simulation 3,1000,643,97,238,22
225,Simulation 2,1000,615,102,261,22
225,Simulation 1,1000,639,100,251,10
225,Simulation 0,1000,665,109,215,11
226,Simulation 3,1000,640,98,239,23
226,Simulation 0,1000,662,110,217,11
226,Simulation 2,1000,614,100,264,22
226,Simulation 1,1000,639,98,253,10
227,Simulation 2,1000,612,100,266,22
227,Simulation 3,1000,639,97,241,23
227,Simulation 0,1000,660,110,219,11
227,Simulation 1,1000,636,97,256,11
228,Simulation 2,1000,611,100,267,22
228,Simulation 0,1000,659,109,221,11
228,Simulation 1,1000,633,99,257,11
228,Simulation 3,1000,638,98,241,23
229,Simulation 1,1000,630,99,260,11
229,Simulation 0,1000,658,105,226,11
229,Simulation 3,1000,638,98,241,23
229,Simulation 2,1000,610,101,267,22
230,Simulation 1,1000,629,97,263,11
230,Simulation 2,1000,607,102,269,22
230,Simulation 3,1000,633,99,245,23
230,Simulation 0,1000,658,105,226,11
231,Simulation 3,1000,633,98,246,23
231,Simulation 1,1000,628,97,264,11
231,Simulation 2,1000,605,102,271,22
231,Simulation 0,1000,657,104,228,11
232,Simulation 3,1000,633,96,248,23
232,Simulation 1,1000,624,96,269,11
232,Simulation 2,1000,603,102,273,22
232,Simulation 0,1000,656,103,230,11
233,Simulation 3,1000,632,93,252,23
233,Simulation 1,1000,620,99,270,11
233,Simulation 2,1000,602,101,274,23
233,Simulation 0,1000,655,103,231,11
234,Simulation 3,1000,631,94,252,23
234,Simulation 1,1000,620,97,272,11
234,Simulation 2,1000,600,99,278,23
234,Simulation 0,1000,655,102,232,11
235,Simulation 2,1000,600,98,279,23
235,Simulation 0,1000,655,100,234,11
235,Simulation 3,1000,631,93,253,23
235,Simulation 1,1000,617,98,274,11
236,Simulation 3,1000,628,96,253,23
236,Simulation 0,1000,656,98,235,11
236,Simulation 1,1000,615,99,275,11
236,Simulation 2,1000,600,97,280,23
237,Simulation 3,1000,627,96,254,23
237,Simulation 0,1000,653,100,236,11
237,Simulation 1,1000,612,99,277,12
237,Simulation 2,1000,600,95,281,24
238,Simulation 1,1000,609,101,278,12
238,Simulation 3,1000,625,95,257,23
238,Simulation 0,1000,652,100,237,11
238,Simulation 2,1000,598,98,280,24
239,Simulation 0,1000,649,102,238,11
239,Simulation 2,1000,593,101,281,25
239,Simulation 1,1000,608,101,279,12
239,Simulation 3,1000,621,97,259,23
240,Simulation 0,1000,647,101,241,11
240,Simulation 2,1000,592,101,282,25
240,Simulation 1,1000,604,103,281,12
240,Simulation 3,1000,620,97,260,23
241,Simulation 3,1000,618,98,261,23
241,Simulation 0,1000,646,100,243,11
241,Simulation 1,1000,602,105,281,12
241,Simulation 2,1000,591,99,285,25
242,Simulation 0,1000,645,100,244,11
242,Simulation 3,1000,617,98,262,23
242,Simulation 1,1000,602,101,285,12
242,Simulation 2,1000,590,99,286,25
243,Simulation 3,1000,615,97,265,23
243,Simulation 2,1000,589,100,286,25
243,Simulation 0,1000,641,101,247,11
243,Simulation 1,1000,599,101,287,13
244,Simulation 3,1000,612,98,267,23
244,Simulation 2,1000,588,100,287,25
244,Simulation 1,1000,600,97,289,14
244,Simulation 0,1000,640,101,247,12
245,Simulation 0,1000,637,102,249,12
245,Simulation 2,1000,587,100,288,25
245,Simulation 1,1000,600,95,291,14
245,Simulation 3,1000,609,100,268,23
246,Simulation 3,1000,608,99,270,23
246,Simulation 0,1000,636,101,250,13
246,Simulation 1,1000,600,93,293,14
246,Simulation 2,1000,586,100,289,25
247,Simulation 0,1000,636,101,250,13
247,Simulation 1,1000,595,98,293,14
247,Simulation 2,1000,580,105,290,25
247,Simulation 3,1000,605,99,273,23
248,Simulation 2,1000,580,105,290,25
248,Simulation 3,1000,605,97,274,24
248,Simulation 0,1000,635,100,252,13
248,Simulation 1,1000,593,97,296,14
249,Simulation 0,1000,633,101,253,13
249,Simulation 1,1000,591,97,298,14
249,Simulation 2,1000,579,104,292,25
249,Simulation 3,1000,602,98,275,25
250,Simulation 1,1000,590,97,299,14
250,Simulation 3,1000,600,100,275,25
250,Simulation 0,1000,631,101,255,13
250,Simulation 2,1000,575,108,292,25
251,Simulation 0,1000,627,103,257,13
251,Simulation 1,1000,591,95,300,14
251,Simulation 2,1000,575,108,292,25
251,Simulation 3,1000,596,105,274,25
252,Simulation 2,1000,574,107,294,25
252,Simulation 0,1000,626,103,258,13
252,Simulation 3,1000,596,103,275,26
252,Simulation 1,1000,590,96,300,14
253,Simulation 0,1000,621,107,259,13
253,Simulation 3,1000,594,103,277,26
253,Simulation 2,1000,572,108,295,25
253,Simulation 1,1000,588,97,301,14
254,Simulation 1,1000,586,97,303,14
254,Simulation 3,1000,592,104,278,26
254,Simulation 2,1000,572,106,297,25
254,Simulation 0,1000,622,106,259,13
255,Simulation 1,1000,584,97,304,15
255,Simulation 2,1000,569,108,298,25
255,Simulation 0,1000,619,108,260,13
255,Simulation 3,1000,589,104,280,27
256,Simulation 2,1000,568,106,301,25
256,Simulation 3,1000,588,104,281,27
256,Simulation 0,1000,615,112,260,13
256,Simulation 1,1000,584,97,304,15
257,Simulation 1,1000,583,96,306,15
257,Simulation 0,1000,611,115,261,13
257,Simulation 2,1000,567,107,301,25
257,Simulation 3,1000,585,105,283,27
258,Simulation 3,1000,583,105,285,27
258,Simulation 1,1000,583,93,309,15
258,Simulation 2,1000,565,105,305,25
258,Simulation 0,1000,610,114,263,13
259,Simulation 3,1000,581,105,287,27
259,Simulation 1,1000,581,93,311,15
259,Simulation 0,1000,607,114,266,13
259,Simulation 2,1000,563,105,307,25
260,Simulation 0,1000,603,117,267,13
260,Simulation 3,1000,580,105,288,27
260,Simulation 1,1000,580,94,311,15
260,Simulation 2,1000,562,104,309,25
261,Simulation 1,1000,579,95,311,15
261,Simulation 3,1000,578,104,291,27
261,Simulation 2,1000,562,104,309,25
261,Simulation 0,1000,602,118,267,13
262,Simulation 2,1000,562,101,312,25
262,Simulation 3,1000,574,106,293,27
262,Simulation 1,1000,578,94,313,15
262,Simulation 0,1000,602,114,269,15
263,Simulation 0,1000,601,113,271,15
263,Simulation 3,1000,574,105,294,27
263,Simulation 1,1000,576,95,314,15
263,Simulation 2,1000,560,99,316,25
264,Simulation 2,1000,556,101,318,25
264,Simulation 1,1000,575,92,318,15
264,Simulation 3,1000,574,102,297,27
264,Simulation 0,1000,601,111,273,15
265,Simulation 1,1000,571,93,320,16
265,Simulation 0,1000,598,110,277,15
265,Simulation 3,1000,574,100,298,28
265,Simulation 2,1000,555,100,320,25
266,Simulation 3,1000,571,100,301,28
266,Simulation 1,1000,572,90,322,16
266,Simulation 2,1000,554,100,321,25
266,Simulation 0,1000,598,111,276,15
267,Simulation 3,1000,568,103,301,28
267,Simulation 2,1000,550,101,324,25
267,Simulation 0,1000,598,110,277,15
267,Simulation 1,1000,570,93,321,16
268,Simulation 3,1000,568,102,302,28
268,Simulation 1,1000,570,90,323,17
268,Simulation 2,1000,546,104,325,25
268,Simulation 0,1000,596,110,279,15
269,Simulation 3,1000,566,103,302,29
269,Simulation 0,1000,593,112,280,15
269,Simulation 1,1000,567,92,324,17
269,Simulation 2,1000,545,105,325,25
270,Simulation 3,1000,562,105,304,29
270,Simulation 0,1000,593,109,281,17
270,Simulation 1,1000,565,93,325,17
270,Simulation 2,1000,545,100,330,25
271,Simulation 0,1000,590,110,283,17
271,Simulation 3,1000,559,106,306,29
271,Simulation 1,1000,565,91,327,17
271,Simulation 2,1000,543,101,331,25
272,Simulation 1,1000,564,91,328,17
272,Simulation 3,1000,557,106,307,30
272,Simulation 0,1000,588,110,285,17
272,Simulation 2,1000,543,99,333,25
273,Simulation 2,1000,539,102,334,25
273,Simulation 3,1000,558,105,307,30
273,Simulation 1,1000,562,91,330,17
273,Simulation 0,1000,589,107,287,17
274,Simulation 1,1000,561,92,330,17
274,Simulation 3,1000,558,105,307,30
274,Simulation 2,1000,537,102,336,25
274,Simulation 0,1000,588,106,289,17
275,Simulation 2,1000,535,103,337,25
275,Simulation 1,1000,558,93,332,17
275,Simulation 0,1000,588,104,290,18
275,Simulation 3,1000,557,104,309,30
276,Simulation 0,1000,588,104,290,18
276,Simulation 3,1000,557,104,309,30
276,Simulation 2,1000,536,102,337,25
276,Simulation 1,1000,557,91,335,17
277,Simulation 3,1000,556,103,311,30
277,Simulation 2,1000,533,103,339,25
277,Simulation 1,1000,557,90,336,17
277,Simulation 0,1000,588,103,291,18
278,Simulation 2,1000,533,100,342,25
278,Simulation 3,1000,555,102,313,30
278,Simulation 1,1000,554,92,337,17
278,Simulation 0,1000,586,102,294,18
279,Simulation 1,1000,553,92,338,17
279,Simulation 3,1000,555,100,314,31
279,Simulation 0,1000,585,99,298,18
279,Simulation 2,1000,532,98,345,25
280,Simulation 3,1000,554,99,316,31
280,Simulation 0,1000,582,102,298,18
280,Simulation 1,1000,550,90,343,17
280,Simulation 2,1000,529,100,346,25
281,Simulation 0,1000,581,103,298,18
281,Simulation 1,1000,547,92,344,17
281,Simulation 2,1000,528,99,348,25
281,Simulation 3,1000,553,99,317,31
282,Simulation 2,1000,526,100,349,25
282,Simulation 1,1000,546,93,344,17
282,Simulation 3,1000,547,101,321,31
282,Simulation 0,1000,578,103,301,18
283,Simulation 0,1000,578,101,303,18
283,Simulation 3,1000,546,97,326,31
283,Simulation 2,1000,524,102,349,25
283,Simulation 1,1000,544,94,345,17
284,Simulation 1,1000,541,97,345,17
284,Simulation 2,1000,524,101,350,25
284,Simulation 3,1000,544,97,328,31
284,Simulation 0,1000,578,99,305,18
285,Simulation 2,1000,523,99,353,25
285,Simulation 3,1000,543,97,329,31
285,Simulation 1,1000,540,94,349,17
285,Simulation 0,1000,578,98,306,18
286,Simulation 3,1000,540,99,330,31
286,Simulation 2,1000,519,103,353,25
286,Simulation 0,1000,578,99,305,18
286,Simulation 1,1000,541,92,350,17
287,Simulation 3,1000,538,100,331,31
287,Simulation 1,1000,539,92,352,17
287,Simulation 2,1000,514,108,353,25
287,Simulation 0,1000,577,99,306,18
288,Simulation 3,1000,537,99,333,31
288,Simulation 0,1000,572,102,308,18
288,Simulation 1,1000,540,90,353,17
288,Simulation 2,1000,514,106,355,25
289,Simulation 1,1000,538,89,356,17
289,Simulation 3,1000,535,100,334,31
289,Simulation 0,1000,571,99,311,19
289,Simulation 2,1000,512,104,359,25
290,Simulation 3,1000,534,101,334,31
290,Simulation 0,1000,569,100,312,19
290,Simulation 2,1000,511,102,362,25
290,Simulation 1,1000,538,88,357,17
291,Simulation 0,1000,565,101,315,19
291,Simulation 1,1000,535,88,359,18
291,Simulation 3,1000,531,102,336,31
291,Simulation 2,1000,512,101,362,25
292,Simulation 3,1000,530,101,338,31
292,Simulation 1,1000,535,88,359,18
292,Simulation 0,1000,566,100,315,19
292,Simulation 2,1000,507,104,364,25
293,Simulation 2,1000,505,102,368,25
293,Simulation 1,1000,533,89,360,18
293,Simulation 3,1000,529,100,340,31
293,Simulation 0,1000,565,100,316,19
294,Simulation 0,1000,562,101,318,19
294,Simulation 2,1000,505,101,369,25
294,Simulation 3,1000,528,99,341,32
294,Simulation 1,1000,527,93,362,18
295,Simulation 2,1000,505,98,372,25
295,Simulation 0,1000,561,101,319,19
295,Simulation 3,1000,529,97,342,32
295,Simulation 1,1000,527,92,363,18
296,Simulation 3,1000,528,97,343,32
296,Simulation 1,1000,526,92,364,18
296,Simulation 0,1000,559,103,319,19
296,Simulation 2,1000,504,97,374,25
297,Simulation 2,1000,502,97,376,25
297,Simulation 0,1000,557,102,322,19
297,Simulation 1,1000,525,93,364,18
297,Simulation 3,1000,528,97,343,32
298,Simulation 0,1000,555,102,324,19
298,Simulation 1,1000,525,93,364,18
298,Simulation 3,1000,525,98,345,32
298,Simulation 2,1000,501,98,376,25
299,Simulation 3,1000,523,99,346,32
299,Simulation 0,1000,556,101,324,19
299,Simulation 2,1000,500,95,380,25
299,Simulation 1,1000,525,91,366,18
300,Simulation 2,1000,499,95,381,25
300,Simulation 3,1000,519,102,347,32
300,Simulation 1,1000,523,93,366,18
300,Simulation 0,1000,552,103,326,19
301,Simulation 3,1000,519,98,351,32
301,Simulation 0,1000,551,101,329,19
301,Simulation 2,1000,498,93,383,26
301,Simulation 1,1000,520,94,368,18
302,Simulation 2,1000,495,94,385,26
302,Simulation 3,1000,515,97,356,32
302,Simulation 0,1000,551,101,329,19
302,Simulation 1,1000,518,94,370,18
303,Simulation 3,1000,510,99,359,32
303,Simulation 1,1000,515,95,372,18
303,Simulation 0,1000,551,99,331,19
303,Simulation 2,1000,494,95,385,26
304,Simulation 3,1000,509,99,360,32
304,Simulation 0,1000,549,101,331,19
304,Simulation 1,1000,516,92,374,18
304,Simulation 2,1000,492,97,385,26
305,Simulation 3,1000,508,98,362,32
305,Simulation 0,1000,549,100,332,19
305,Simulation 1,1000,516,91,374,19
305,Simulation 2,1000,490,96,388,26
306,Simulation 2,1000,489,94,391,26
306,Simulation 1,1000,514,91,375,20
306,Simulation 3,1000,508,99,361,32
306,Simulation 0,1000,547,99,335,19
307,Simulation 2,1000,489,93,392,26
307,Simulation 0,1000,545,100,336,19
307,Simulation 1,1000,511,94,375,20
307,Simulation 3,1000,508,97,363,32
308,Simulation 0,1000,544,103,334,19
308,Simulation 1,1000,509,94,377,20
308,Simulation 3,1000,506,97,365,32
308,Simulation 2,1000,488,94,392,26
309,Simulation 2,1000,489,93,392,26
309,Simulation 1,1000,506,96,378,20
309,Simulation 0,1000,544,102,335,19
309,Simulation 3,1000,507,95,366,32
310,Simulation 1,1000,506,96,378,20
310,Simulation 0,1000,543,101,337,19
310,Simulation 2,1000,488,93,393,26
310,Simulation 3,1000,505,95,368,32
311,Simulation 2,1000,486,90,398,26
311,Simulation 3,1000,505,95,368,32
311,Simulation 1,1000,504,97,379,20
311,Simulation 0,1000,543,99,339,19
312,Simulation 3,1000,503,95,370,32
312,Simulation 0,1000,541,98,342,19
312,Simulation 2,1000,485,89,400,26
312,Simulation 1,1000,502,96,381,21
313,Simulation 0,1000,539,97,345,19
313,Simulation 1,1000,498,97,384,21
313,Simulation 3,1000,501,95,371,33
313,Simulation 2,1000,481,92,401,26
314,Simulation 2,1000,482,90,402,26
314,Simulation 1,1000,498,94,387,21
314,Simulation 0,1000,539,93,349,19
314,Simulation 3,1000,501,94,372,33
315,Simulation 0,1000,537,91,352,20
315,Simulation 3,1000,500,94,373,33
315,Simulation 1,1000,498,93,388,21
315,Simulation 2,1000,479,93,402,26
316,Simulation 0,1000,537,90,353,20
316,Simulation 3,1000,500,92,375,33
316,Simulation 2,1000,477,92,405,26
316,Simulation 1,1000,497,93,389,21
317,Simulation 0,1000,538,89,353,20
317,Simulation 3,1000,500,91,376,33
317,Simulation 2,1000,476,89,408,27
317,Simulation 1,1000,495,91,393,21
318,Simulation 2,1000,475,90,408,27
318,Simulation 0,1000,536,91,353,20
318,Simulation 3,1000,495,96,376,33
318,Simulation 1,1000,493,89,397,21
319,Simulation 2,1000,472,90,411,27
319,Simulation 3,1000,493,97,377,33
319,Simulation 1,1000,491,90,398,21
319,Simulation 0,1000,536,91,353,20
320,Simulation 2,1000,472,89,412,27
320,Simulation 0,1000,536,90,354,20
320,Simulation 3,1000,493,95,379,33
320,Simulation 1,1000,489,92,398,21
321,Simulation 0,1000,536,90,354,20
321,Simulation 3,1000,493,94,380,33
321,Simulation 2,1000,470,88,415,27
321,Simulation 1,1000,488,92,399,21
322,Simulation 3,1000,492,94,381,33
322,Simulation 1,1000,485,95,399,21
322,Simulation 0,1000,533,91,356,20
322,Simulation 2,1000,469,87,417,27
323,Simulation 3,1000,489,94,384,33
323,Simulation 2,1000,469,86,418,27
323,Simulation 0,1000,528,94,358,20
323,Simulation 1,1000,483,96,400,21
324,Simulation 2,1000,470,85,418,27
324,Simulation 1,1000,480,97,402,21
324,Simulation 0,1000,526,94,359,21
324,Simulation 3,1000,487,95,385,33
325,Simulation 0,1000,524,94,361,21
325,Simulation 3,1000,487,93,387,33
325,Simulation 2,1000,470,84,419,27
325,Simulation 1,1000,480,95,404,21
326,Simulation 0,1000,522,93,364,21
326,Simulation 2,1000,469,84,420,27
326,Simulation 1,1000,475,97,407,21
326,Simulation 3,1000,485,94,388,33
327,Simulation 1,1000,474,96,409,21
327,Simulation 2,1000,468,84,421,27
327,Simulation 0,1000,517,97,365,21
327,Simulation 3,1000,486,92,389,33
328,Simulation 0,1000,515,99,365,21
328,Simulation 3,1000,485,89,393,33
328,Simulation 1,1000,474,96,409,21
328,Simulation 2,1000,467,83,423,27
329,Simulation 2,1000,466,82,425,27
329,Simulation 1,1000,473,95,411,21
329,Simulation 3,1000,485,88,394,33
329,Simulation 0,1000,515,99,365,21
330,Simulation 0,1000,515,99,365,21
330,Simulation 3,1000,484,90,393,33
330,Simulation 1,1000,472,95,412,21
330,Simulation 2,1000,465,82,426,27
331,Simulation 3,1000,481,91,395,33
331,Simulation 1,1000,471,93,414,22
331,Simulation 2,1000,461,83,429,27
331,Simulation 0,1000,514,100,365,21
332,Simulation 3,1000,479,91,397,33
332,Simulation 1,1000,470,93,415,22
332,Simulation 0,1000,512,101,365,22
332,Simulation 2,1000,460,84,429,27
333,Simulation 3,1000,478,90,399,33
333,Simulation 0,1000,508,101,369,22
333,Simulation 2,1000,460,87,426,27
333,Simulation 1,1000,466,95,417,22
334,Simulation 0,1000,506,102,370,22
334,Simulation 2,1000,459,87,427,27
334,Simulation 3,1000,478,88,400,34
334,Simulation 1,1000,465,95,418,22
335,Simulation 1,1000,463,95,420,22
335,Simulation 0,1000,505,102,371,22
335,Simulation 3,1000,476,86,404,34
335,Simulation 2,1000,457,87,429,27
336,Simulation 3,1000,475,87,404,34
336,Simulation 0,1000,504,102,372,22
336,Simulation 1,1000,462,94,422,22
336,Simulation 2,1000,455,87,431,27
337,Simulation 2,1000,454,84,435,27
337,Simulation 0,1000,503,102,373,22
337,Simulation 1,1000,462,94,422,22
337,Simulation 3,1000,473,88,404,35
338,Simulation 2,1000,452,84,436,28
